WantCollege_W1,ExpectCollege_W1,DaysMarijuanaPast12M_W4,Sex_Female,Trouble Paying Attention,ReligiosityIndex_W1,Age_FirstMarijuana,PeerCig_Count,PeerWeed_Count,peer_alcohol_count,Fight_Serious,InjuredSomeone,DroveWithoutPermission,WeaponUse_Threat,SoldDrugs,GroupFight,PublicRowdy,LiedToParents,Age_FirstDrinkNoAdults_rev_Z,DrinkFrequency_Past12mo_Z,DrinksPerOccasion_Past12mo_Z,Age_StartedSmoking_rev_Z,BluesInspiteOfHelp,LessThanOthers,Unhappy,Lonely,UnfriendlyPeople,HardToStart,NotWorthLiving,FriendsRespect_Sex,Rev_FeelGuilty_Sex,Rev_UpsetMother_Sex,SexAttitudes_Index,GPA_Index,ParentalWarmth_Index,ParentalSupervision_Index,BuildingType,BuildingCondition,NeighborhoodType,StreetCondition,BoredImpatient,SuicidalIdeation,SuicideAttempts,SchoolBehavior_Index,SES_Index,NightAway_W1,Moodiness_W1,HangoutFriends_W1,HoursTV_W1,HoursGames_W1,PhysicalFight_W1,Jumped_W1
1.0,1.0,1.0,0,0.0,-0.5187908706879867,18.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,-1.303768881481563,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,4.0,0.704867694759443,1.5,4.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.7460955595413145,-1.0729473205399902,1.0,2.0,1.0,35.0,0.0,0.0,0.0
5.0,5.0,6.0,1,4.0,,11.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.6908948362923706,2.760794160730596,0.0889324714625141,1.1391123206090203,2.0,2.0,1.0,3.0,0.0,1.0,1.0,3.0,3.0,3.0,0.3131457329433921,1.75,4.0,0.1428571428571428,1.0,2.0,3.0,2.0,0.0,1.0,4.0,0.4298371210830782,-0.3420690363823329,1.0,3.0,3.0,9.0,0.0,2.0,0.0
5.0,5.0,0.0,1,1.0,,15.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,-0.6263417077795361,-0.2000511884409751,-0.1088402651613392,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-0.9193259664443016,3.0,4.75,0.1428571428571428,1.0,2.0,1.0,,0.0,0.0,,-0.1013290051351102,-0.1770328413945536,0.0,2.0,2.0,12.0,1.0,0.0,0.0
5.0,5.0,5.0,0,,0.8979534969538453,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,-0.6263417077795361,,-1.7727770461884855,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,4.0,2.0,1.3150715834416775,,2.0,0.1428571428571428,3.0,2.0,3.0,3.0,0.0,,,-0.4084756129710326,-0.700886310423473,1.0,2.0,2.0,12.0,1.0,2.0,2.0
5.0,5.0,3.0,1,0.0,0.4331344961668405,14.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.1348518750157323,0.0510854659224902,-0.0555593584892304,0.3071439300954472,1.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,1.0,-0.1104058601676393,2.75,4.0,0.1428571428571428,2.0,2.0,1.0,,0.0,0.0,,-0.239903423433665,-0.2004479402313664,0.0,1.0,3.0,7.0,0.0,0.0,0.0
1.0,1.0,4.0,0,0.0,-0.0316845046201642,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.1088402651613392,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,-0.6328667870783329,3.5,4.25,0.2857142857142857,1.0,2.0,1.0,,0.0,0.0,,-0.3784778417322197,-0.4376898048282277,0.0,1.0,3.0,12.0,12.0,0.0,0.0
3.0,5.0,4.0,0,3.0,-0.5187908706879867,17.0,3.0,3.0,3.0,1.0,3.0,0.0,2.0,3.0,2.0,2.0,1.0,-0.2541588653034272,2.760794160730596,0.955883451172982,-0.5248244604181258,1.0,2.0,2.0,2.0,0.0,1.0,0.0,4.0,4.0,3.0,0.8583275883115373,4.0,3.75,0.0,1.0,2.0,1.0,,0.0,1.0,2.0,0.5277963921745126,-0.5618906756087902,0.0,4.0,3.0,14.0,0.0,2.0,1.0
5.0,5.0,0.0,0,0.0,-0.6588722940964432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.60366264625112,3.0,5.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,,-0.3091906325829423,-0.5030130178827944,0.0,1.0,3.0,2.0,1.0,0.0,0.0
5.0,5.0,5.0,0,1.0,0.4331344961668405,17.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4211910862609058,2.760794160730596,0.0889324714625141,-1.3567928509316989,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,,0.7250032859674764,3.0,4.5,0.0,1.0,2.0,3.0,2.0,0.0,0.0,,1.1099753995034105,0.668250311823756,0.0,1.0,3.0,24.0,1.0,0.0,0.0
3.0,2.0,3.0,0,1.0,-0.1940532933094384,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,1.5,4.75,0.4285714285714285,1.0,2.0,3.0,2.0,1.0,0.0,,0.3493017411996625,0.3834881450967539,0.0,2.0,3.0,78.0,28.0,0.0,0.0
5.0,4.0,3.0,0,1.0,-0.3564220819987125,17.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1348518750157323,-0.6263417077795361,-0.2000511884409751,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,4.0,2.0,0.7392697990518438,3.0,5.0,0.0,1.0,1.0,1.0,,0.0,0.0,,0.2107273229011078,-0.6984413660452565,0.0,2.0,2.0,10.0,2.0,0.0,0.0
1.0,1.0,5.0,0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.4381758457095616,2.25,4.5,0.2857142857142857,1.0,1.0,3.0,2.0,0.0,0.0,,0.09464924607083,-1.0622827964129418,0.0,0.0,3.0,24.0,5.0,2.0,1.0
3.0,3.0,0.0,1,0.0,-1.4484288722619962,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6431696056225867,-0.6263417077795361,0.522407961317748,-0.5248244604181258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,0.2994784636759341,3.0,4.5,0.4285714285714285,1.0,4.0,3.0,4.0,0.0,0.0,,-0.447765050881497,-0.5599635804842822,0.0,0.0,3.0,20.0,0.0,0.0,0.0
5.0,5.0,0.0,1,0.0,0.2707657074775663,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.5248244604181258,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,,-0.1269874168293604,2.333333333333333,,,1.0,,1.0,,0.0,0.0,,-0.067096525219136,-2.1849733001400646,1.0,1.0,1.0,5.0,0.0,0.0,0.0
5.0,5.0,4.0,1,0.0,0.1083969187882922,14.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-0.6431696056225867,0.0510854659224902,-0.633526678296209,-0.5248244604181258,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,-0.5162767060731595,3.0,4.0,0.1428571428571428,1.0,3.0,3.0,3.0,0.0,0.0,,-0.3784778417322197,-0.0729204108764292,1.0,1.0,3.0,21.0,0.0,0.0,0.0
4.0,5.0,0.0,0,0.0,-0.0316845046201642,15.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.08336698702857,0.955883451172982,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.2124985916887034,4.0,5.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,-0.2511515941678034,-0.0140427531504333,0.0,1.0,3.0,10.0,0.0,0.0,0.0
5.0,5.0,3.0,0,0.0,-0.6588722940964432,15.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-0.2541588653034272,1.4059398133265433,-0.4890348483444643,-0.5248244604181258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,3.0,0.4060272656604092,3.25,4.75,0.2857142857142857,1.0,1.0,1.0,,0.0,0.0,,-0.239903423433665,0.4343701544520694,0.0,2.0,0.0,16.0,3.0,0.0,0.0
5.0,5.0,0.0,0,0.0,-0.0316845046201642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.5914075368709133,,4.75,0.5714285714285714,2.0,2.0,1.0,,0.0,0.0,,0.1065326223127218,-0.3863089681131132,0.0,1.0,1.0,4.0,1.0,0.0,0.0
5.0,5.0,6.0,1,0.0,-0.6588722940964432,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.5238626153348919,-0.6263417077795361,0.6668997912694926,-0.5248244604181258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,-0.2473809562130144,3.6666666666666665,4.25,0.4285714285714285,1.0,1.0,1.0,,0.0,0.0,,-0.3784778417322197,-0.4132232935664656,0.0,1.0,1.0,30.0,5.0,1.0,0.0
5.0,5.0,1.0,0,3.0,-0.6588722940964432,16.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,-0.6431696056225867,-0.6263417077795361,0.6668997912694926,0.3071439300954472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,-0.2400913080129423,3.75,4.25,0.1428571428571428,1.0,2.0,1.0,,0.0,0.0,,1.7629073553121977,-0.2231921032482118,1.0,1.0,3.0,1.0,5.0,2.0,0.0
5.0,5.0,0.0,1,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,-0.6431696056225867,-0.6263417077795361,-0.633526678296209,,2.0,0.0,2.0,3.0,1.0,0.0,1.0,5.0,1.0,1.0,1.260491647987461,3.333333333333333,2.5,0.1428571428571428,1.0,1.0,3.0,1.0,0.0,1.0,2.0,-0.3559815002639427,0.2948644195232963,0.0,2.0,1.0,40.0,3.0,0.0,0.0
5.0,5.0,0.0,0,3.0,,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1348518750157323,1.4059398133265433,0.3779161313660034,0.3071439300954472,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,0.3121581131126877,4.0,5.0,0.0,7.0,1.0,3.0,1.0,0.0,0.0,,0.1730322565983387,0.1466720889442618,1.0,2.0,2.0,20.0,0.0,0.0,0.0
5.0,3.0,0.0,0,3.0,0.4331344961668405,16.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.7285126396245167,0.0889324714625141,-0.9408086556749125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.5822080876699555,2.0,5.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,,1.5354777518059706,0.3533113653129791,0.0,1.0,3.0,2.0,0.0,0.0,0.0
5.0,5.0,1.0,1,1.0,-0.8212410827857173,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.1348518750157323,0.0510854659224902,-0.633526678296209,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,2.25,5.0,0.2857142857142857,1.0,1.0,2.0,1.0,0.0,1.0,0.0,-0.3091906325829423,0.6259150017260374,0.0,1.0,3.0,10.0,3.0,0.0,0.0
5.0,4.0,0.0,0,0.0,0.2707657074775663,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,-0.5248244604181258,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,0.7180907991417262,2.0,4.5,0.2857142857142857,1.0,2.0,2.0,2.0,0.0,0.0,,0.0259972424293059,-0.4664881716063419,0.0,2.0,2.0,4.0,0.0,0.0,0.0
5.0,4.0,1.0,0,1.0,-0.6588722940964432,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.3071439300954472,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,1.5,3.0,0.7142857142857143,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.545915197913356,0.2428253071781013,1.0,2.0,0.0,14.0,2.0,1.0,0.0
5.0,5.0,6.0,1,2.0,-0.8212410827857173,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.1348518750157323,0.0510854659224902,-0.3445430183927198,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0364543298744817,4.0,4.5,0.1428571428571428,1.0,1.0,2.0,1.0,0.0,0.0,,0.4878761594982171,0.8297160003415783,0.0,3.0,2.0,10.0,0.0,0.0,0.0
5.0,5.0,0.0,0,4.0,-0.0316845046201642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.303768881481563,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.75,5.0,0.4285714285714285,1.0,2.0,2.0,1.0,0.0,0.0,,0.3836814589098312,0.7774925892333557,0.0,1.0,2.0,2.0,1.0,0.0,0.0
5.0,5.0,0.0,0,0.0,0.2707657074775663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0465899537956138,3.75,5.0,0.1428571428571428,1.0,1.0,2.0,1.0,0.0,0.0,,-0.2511515941678034,1.152830833317185,0.0,0.0,3.0,4.0,1.0,0.0,0.0
3.0,3.0,1.0,0,3.0,,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.1348518750157323,1.4059398133265433,0.0889324714625141,,1.0,0.0,1.0,0.0,2.0,1.0,0.0,,,,,2.5,3.5,0.1428571428571428,1.0,,2.0,1.0,1.0,0.0,,0.1751846259542459,0.415883681810643,1.0,1.0,2.0,16.0,3.0,2.0,2.0
3.0,4.0,2.0,1,1.0,0.8979534969538453,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,-1.0321803459417462,-0.6263417077795361,-0.3445430183927198,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,2.0,0.5919654441245479,2.5,4.5,0.1428571428571428,1.0,1.0,3.0,2.0,0.0,0.0,,0.1981689351360816,-0.5045724662598925,0.0,2.0,1.0,4.0,1.0,0.0,0.0
3.0,5.0,0.0,1,2.0,0.1083969187882922,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4211910862609058,-0.6263417077795361,-0.633526678296209,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,-0.434944554353821,3.0,2.0,0.2857142857142857,1.0,1.0,2.0,1.0,0.0,1.0,0.0,-0.6456887246260783,-0.8023582582761394,0.0,2.0,2.0,14.0,1.0,2.0,0.0
5.0,5.0,0.0,1,0.0,-0.1940532933094384,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6431696056225867,-0.6263417077795361,-0.4890348483444643,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.3804418395512132,4.0,5.0,0.0,7.0,1.0,2.0,1.0,0.0,0.0,,-0.3784778417322197,0.3564101019948404,0.0,1.0,2.0,5.0,4.0,0.0,0.0
5.0,5.0,0.0,0,1.0,0.7355847082645711,16.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7285126396245167,-0.633526678296209,-0.5248244604181258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.4677214177969787,4.0,4.75,0.1428571428571428,1.0,1.0,3.0,1.0,0.0,0.0,,-0.1531724200686786,0.8874955247522168,0.0,0.0,3.0,28.0,6.0,0.0,0.0
5.0,5.0,2.0,0,1.0,0.1083969187882922,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-0.6431696056225867,1.4059398133265433,0.0889324714625141,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,-0.2334394596588337,2.75,5.0,0.1428571428571428,1.0,2.0,2.0,2.0,0.0,0.0,,-0.1013290051351102,-0.0508112071751523,0.0,2.0,3.0,10.0,3.0,0.0,0.0
5.0,5.0,0.0,0,1.0,0.4331344961668405,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,-0.0247253090897083,3.25,5.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,,-0.1706162142843876,0.6348817937902184,0.0,1.0,2.0,15.0,4.0,2.0,0.0
5.0,5.0,1.0,1,0.0,-0.0316845046201642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2.0,2.0,1.0,-0.7716058941136296,3.0,5.0,0.4285714285714285,1.0,2.0,3.0,2.0,0.0,0.0,,-0.447765050881497,-0.3039810161568659,0.0,0.0,1.0,7.0,3.0,0.0,0.0
5.0,5.0,4.0,0,1.0,0.7355847082645711,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,2.25,4.25,0.1428571428571428,1.0,3.0,2.0,1.0,1.0,0.0,,0.2912627027845236,-0.1662093618092976,0.0,1.0,1.0,11.0,0.0,0.0,0.0
5.0,5.0,0.0,1,1.0,-0.0316845046201642,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,3.25,4.5,0.5714285714285714,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.3493017411996625,-0.2123686236629557,0.0,2.0,1.0,28.0,3.0,1.0,0.0
5.0,5.0,3.0,0,1.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,3.5,5.0,0.7142857142857143,1.0,1.0,3.0,1.0,0.0,0.0,,-0.239903423433665,0.9151267241895592,0.0,1.0,1.0,7.0,1.0,1.0,0.0
5.0,4.0,0.0,1,,-0.1940532933094384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,3.75,0.7142857142857143,3.0,1.0,2.0,1.0,0.0,0.0,,-0.4084756129710326,0.3922533489451129,0.0,1.0,1.0,2.0,0.0,1.0,0.0
5.0,5.0,0.0,1,0.0,-0.0316845046201642,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.6263417077795361,-0.4890348483444643,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,3.25,4.25,0.0,1.0,1.0,1.0,,0.0,0.0,,-0.3784778417322197,-0.0900626691694749,1.0,2.0,2.0,35.0,3.0,0.0,0.0
3.0,4.0,0.0,0,2.0,0.4331344961668405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,3.0,5.0,0.2857142857142857,1.0,1.0,1.0,,1.0,0.0,,-0.1593680435502491,-0.0163179992998585,0.0,3.0,0.0,6.0,1.0,2.0,0.0
5.0,4.0,1.0,1,2.0,-0.0316845046201642,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,,-0.6263417077795361,-0.2000511884409751,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,2.75,5.0,0.2857142857142857,,1.0,3.0,1.0,0.0,0.0,,0.1645716607278606,0.1163819403558182,0.0,3.0,3.0,16.0,0.0,0.0,0.0
2.0,2.0,6.0,0,3.0,-0.0316845046201642,12.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,,0.0510854659224902,-0.3445430183927198,0.7231281253522338,0.0,1.0,2.0,1.0,0.0,1.0,1.0,,,,,2.25,3.25,0.1428571428571428,1.0,2.0,1.0,,0.0,0.0,,0.6957377869460493,1.00652168830437,1.0,3.0,2.0,35.0,3.0,0.0,0.0
4.0,4.0,3.0,1,1.0,0.4331344961668405,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,2.0,5.0,0.5714285714285714,1.0,1.0,1.0,,0.0,0.0,,-0.239903423433665,0.0887078358019076,0.0,1.0,0.0,4.0,0.0,0.0,0.0
3.0,3.0,0.0,1,2.0,-0.0316845046201642,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.6263417077795361,-0.4890348483444643,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,3.25,5.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,,-0.1013290051351102,-0.1125366514202134,0.0,2.0,3.0,14.0,4.0,0.0,0.0
5.0,4.0,0.0,1,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,2.25,4.75,0.5714285714285714,1.0,2.0,1.0,,0.0,0.0,,-0.239903423433665,-0.0231478289003838,0.0,0.0,2.0,10.0,0.0,0.0,0.0
5.0,1.0,0.0,1,4.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,-1.303768881481563,,,0.0,3.0,1.0,2.0,2.0,1.0,0.0,,,,,2.6666666666666665,5.0,0.2857142857142857,1.0,1.0,1.0,,0.0,0.0,,0.4417204973249701,0.1382506321292121,0.0,2.0,3.0,6.0,0.0,1.0,0.0
4.0,1.0,6.0,0,3.0,0.1083969187882922,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,0.0510854659224902,0.0889324714625141,-0.1088402651613392,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,2.25,3.0,0.8571428571428571,1.0,1.0,2.0,1.0,0.0,0.0,,0.5333568101483299,-1.0721851657519843,0.0,2.0,1.0,4.0,5.0,2.0,0.0
5.0,5.0,2.0,0,4.0,-0.6588722940964432,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.07990557661153,2.760794160730596,0.6668997912694926,0.7231281253522338,1.0,2.0,1.0,0.0,1.0,1.0,0.0,,,,,2.5,4.75,0.2857142857142857,1.0,1.0,2.0,1.0,0.0,0.0,,0.4529686680591085,-0.2847064578931495,1.0,1.0,2.0,7.0,1.0,2.0,2.0
5.0,4.0,0.0,1,0.0,-0.1940532933094384,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.1348518750157323,-0.6263417077795361,-0.4890348483444643,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,2.75,4.5,0.0,1.0,2.0,3.0,2.0,0.0,0.0,,-0.3784778417322197,0.0086984485889002,0.0,3.0,3.0,15.0,1.0,0.0,0.0
5.0,5.0,1.0,0,1.0,-0.0316845046201642,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,2.75,4.75,0.2857142857142857,1.0,1.0,1.0,,0.0,0.0,,-0.3091906325829423,-0.327766778297101,0.0,1.0,1.0,16.0,18.0,1.0,0.0
5.0,5.0,5.0,1,0.0,0.4331344961668405,12.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,-0.6263417077795361,-0.633526678296209,,1.0,2.0,2.0,1.0,0.0,1.0,1.0,,,,,3.25,4.25,0.1666666666666666,1.0,1.0,3.0,1.0,0.0,0.0,,-0.1818643850185261,-0.2929617360309311,0.0,1.0,3.0,12.0,7.0,0.0,0.0
3.0,3.0,4.0,0,2.0,-0.6588722940964432,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,2.5,5.0,0.1428571428571428,3.0,2.0,3.0,2.0,0.0,0.0,,0.6152024070626333,-0.3339743316969912,0.0,2.0,3.0,24.0,2.0,1.0,0.0
5.0,4.0,1.0,1,1.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,3.75,5.0,0.4285714285714285,1.0,1.0,2.0,1.0,0.0,0.0,,-0.0432899667199714,0.283636217549522,0.0,1.0,2.0,35.0,1.0,0.0,0.0
5.0,5.0,1.0,1,0.0,0.8979534969538453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,3.0,5.0,0.2857142857142857,1.0,1.0,2.0,1.0,0.0,0.0,,-0.3784778417322197,0.6951538945065245,0.0,2.0,2.0,25.0,3.0,0.0,0.0
5.0,5.0,0.0,0,1.0,-0.0316845046201642,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.303768881481563,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.25,5.0,0.4285714285714285,1.0,2.0,3.0,2.0,0.0,0.0,,-0.1706162142843876,-0.700886310423473,0.0,1.0,2.0,30.0,4.0,2.0,0.0
5.0,3.0,0.0,0,1.0,-0.0316845046201642,14.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,3.0,1.0,3.0,2.0,,-0.6263417077795361,-0.3445430183927198,,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,2.25,5.0,0.1428571428571428,1.0,3.0,4.0,3.0,1.0,0.0,,1.4374902932013154,-1.2537234764847554,0.0,2.0,2.0,35.0,0.0,2.0,0.0
5.0,3.0,1.0,0,3.0,-0.6588722940964432,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1348518750157323,-0.6263417077795361,,5.714938468433672,0.0,2.0,1.0,0.0,0.0,1.0,0.0,,,,,2.5,3.5,0.4285714285714285,1.0,3.0,4.0,2.0,0.0,1.0,1.0,-0.3559815002639427,0.932666869338517,0.0,1.0,3.0,10.0,8.0,0.0,0.0
